Application_ID,Student_ID,Company_ID,Applied_Date,Source,Status
A2591,S325,C022,2025-11-13,Naukri,Applied
A2592,S486,C058,2025-09-01,LinkedIn,Applied
A2593,S462,C066,2025-06-04,Referral,Shortlisted
A2594,S408,C038,2025-12-30,Internshala,Interview
A2595,S406,C034,2025-06-11,Naukri,Rejected
A2596,S106,C066,2025-12-24,LinkedIn,Rejected
A2597,S308,C058,2025-09-08,Internshala,Rejected
A2598,S156,C019,2025-10-09,Naukri,Applied
A2599,S351,C032,2025-03-12,LinkedIn,Applied
A2600,S338,C015,2025-08-28,Referral,Rejected
A2601,S392,C040,2025-10-25,LinkedIn,Applied
A2602,S279,C070,2025-04-08,Naukri,Rejected
A2603,S005,C016,2025-04-26,Naukri,Shortlisted
A2604,S399,C047,2025-06-15,LinkedIn,Rejected
A2605,S361,C052,2025-11-24,Referral,Interview
A2606,S157,C086,2025-12-12,Naukri,Applied
A2607,S066,C073,2025-02-22,Referral,Shortlisted
A2608,S181,C035,2025-05-06,LinkedIn,Rejected
A2609,S281,C026,2025-07-23,Company Website,Rejected
A2610,S295,C043,2025-11-21,Company Website,Applied
A2611,S364,C099,2025-12-30,Internshala,Selected
A2612,S244,C023,2025-04-04,Internshala,Applied
A2613,S356,C083,2025-04-07,LinkedIn,Shortlisted
A2614,S229,C007,2025-10-02,Naukri,Shortlisted
A2615,S044,C080,2025-02-08,Naukri,Selected
A2616,S353,C078,2025-02-27,Company Website,Interview
A2617,S281,C046,2025-04-19,Company Website,Interview
A2618,S362,C014,2025-03-04,Referral,Rejected
A2619,S351,C080,2025-12-23,LinkedIn,Interview
A2620,S437,C082,2025-10-24,Referral,Selected
A2621,S246,C073,2025-06-16,Referral,Applied
A2622,S162,C020,2025-01-31,Referral,Shortlisted
A2623,S389,C094,2025-03-24,Company Website,Selected
A2624,S229,C095,2025-09-09,Company Website,Interview
A2625,S155,C033,2025-05-05,Naukri,Applied
A2626,S447,C092,2025-01-31,LinkedIn,Shortlisted
A2627,S488,C096,2025-11-15,LinkedIn,Shortlisted
A2628,S215,C056,2025-07-15,Referral,Applied
A2629,S484,C051,2025-12-22,Naukri,Interview
A2630,S181,C094,2025-03-16,Company Website,Applied
A2631,S118,C051,2025-12-01,Naukri,Applied
A2632,S458,C048,2025-01-20,Referral,Selected
A2633,S087,C096,2025-07-05,Referral,Interview
A2634,S436,C035,2025-05-17,Company Website,Rejected
A2635,S116,C057,2025-02-14,LinkedIn,Rejected
A2636,S397,C097,2025-04-09,Referral,Applied
A2637,S114,C060,2025-10-29,LinkedIn,Applied
A2638,S104,C033,2025-10-19,Company Website,Selected
A2639,S426,C012,2025-08-04,LinkedIn,Rejected
A2640,S130,C042,2025-01-14,Company Website,Rejected
A2641,S252,C025,2025-03-22,Company Website,Applied
A2642,S157,C006,2025-04-11,LinkedIn,Interview
A2643,S124,C040,2025-04-18,Referral,Selected
A2644,S363,C060,2025-04-04,Company Website,Selected
A2645,S109,C080,2025-07-24,Internshala,Shortlisted
A2646,S198,C028,2025-09-19,Company Website,Selected
A2647,S119,C090,2025-05-06,Company Website,Rejected
A2648,S004,C057,2025-08-28,Referral,Interview
A2649,S071,C001,2025-08-15,Naukri,Applied
A2650,S309,C012,2025-04-27,LinkedIn,Selected
A2651,S286,C100,2025-10-31,Naukri,Interview
A2652,S165,C050,2025-02-23,Company Website,Interview
A2653,S144,C066,2025-10-30,Naukri,Interview
A2654,S083,C087,2025-08-07,Internshala,Interview
A2655,S185,C092,2025-04-30,Referral,Interview
A2656,S399,C092,2025-12-28,Naukri,Selected
A2657,S341,C069,2025-10-23,Referral,Selected
A2658,S016,C020,2025-10-19,Naukri,Selected
A2659,S393,C057,2025-08-02,Company Website,Shortlisted
A2660,S199,C031,2025-11-18,Naukri,Shortlisted
A2661,S275,C020,2025-08-28,Naukri,Rejected
A2662,S071,C022,2025-11-17,Company Website,Selected
A2663,S119,C074,2025-08-29,Referral,Interview
A2664,S487,C071,2025-10-14,Internshala,Shortlisted
A2665,S440,C020,2025-03-15,Internshala,Interview
A2666,S002,C083,2025-04-05,LinkedIn,Shortlisted
A2667,S154,C003,2025-07-08,LinkedIn,Applied
A2668,S186,C065,2025-11-26,LinkedIn,Shortlisted
A2669,S030,C013,2025-11-25,Referral,Selected
A2670,S468,C085,2025-11-24,Referral,Interview
A2671,S345,C059,2025-09-13,Internshala,Rejected
A2672,S031,C019,2025-03-22,Naukri,Interview
A2673,S409,C030,2025-12-20,LinkedIn,Rejected
A2674,S135,C070,2025-07-13,LinkedIn,Shortlisted
A2675,S010,C076,2025-04-12,Company Website,Applied
A2676,S045,C055,2025-08-08,Internshala,Applied
A2677,S043,C023,2025-01-06,Naukri,Applied
A2678,S166,C061,2025-01-01,Naukri,Rejected
A2679,S467,C003,2025-07-19,Referral,Selected
A2680,S048,C041,2025-05-07,Naukri,Shortlisted
A2681,S389,C018,2025-06-08,Naukri,Interview
A2682,S363,C014,2025-05-20,Naukri,Applied
A2683,S043,C044,2025-02-23,LinkedIn,Rejected
A2684,S268,C063,2025-12-20,Internshala,Selected
A2685,S192,C044,2025-12-19,LinkedIn,Shortlisted
A2686,S462,C096,2025-10-21,Internshala,Shortlisted
A2687,S288,C049,2025-04-01,Referral,Applied
A2688,S132,C041,2025-12-15,Internshala,Rejected
A2689,S307,C059,2025-05-20,Company Website,Applied
A2690,S497,C093,2025-12-18,Naukri,Rejected
A2691,S244,C030,2025-03-08,Naukri,Interview
A2692,S368,C040,2025-02-17,Internshala,Applied
A2693,S409,C024,2025-11-30,Naukri,Interview
A2694,S323,C030,2025-03-17,Referral,Interview
A2695,S009,C025,2025-09-23,Internshala,Rejected
A2696,S414,C080,2025-08-19,Company Website,Selected
A2697,S271,C029,2025-07-13,Internshala,Interview
A2698,S406,C035,2025-02-11,LinkedIn,Rejected
A2699,S067,C062,2025-02-15,Internshala,Interview
A2700,S346,C096,2025-08-27,Naukri,Interview
A2701,S167,C087,2025-08-17,Company Website,Shortlisted
A2702,S097,C065,2025-04-15,Company Website,Interview
A2703,S255,C038,2025-04-01,Internshala,Selected
A2704,S120,C056,2025-01-16,Naukri,Selected
A2705,S307,C047,2025-11-09,Naukri,Interview
A2706,S266,C044,2025-11-11,LinkedIn,Selected
A2707,S267,C034,2025-11-06,Internshala,Shortlisted
A2708,S247,C096,2025-01-31,Internshala,Interview
A2709,S363,C098,2025-03-27,Company Website,Selected
A2710,S085,C052,2025-08-28,Internshala,Shortlisted
A2711,S348,C034,2025-02-26,Company Website,Selected
A2712,S334,C073,2025-06-24,Naukri,Applied
A2713,S439,C044,2025-10-18,LinkedIn,Rejected
A2714,S026,C058,2025-08-17,Referral,Shortlisted
A2715,S219,C100,2025-12-29,LinkedIn,Interview
A2716,S419,C049,2025-03-30,LinkedIn,Applied
A2717,S261,C076,2025-10-12,LinkedIn,Selected
A2718,S273,C036,2025-11-17,Referral,Applied
A2719,S201,C046,2025-02-01,Internshala,Shortlisted
A2720,S491,C055,2025-05-13,Company Website,Rejected
A2721,S061,C042,2025-11-05,LinkedIn,Applied
A2722,S178,C025,2025-04-24,Internshala,Interview
A2723,S001,C090,2025-11-14,Company Website,Selected
A2724,S354,C068,2025-05-17,Internshala,Shortlisted
A2725,S366,C034,2025-10-25,Company Website,Rejected
A2726,S031,C053,2025-02-21,Naukri,Interview
A2727,S285,C043,2025-09-08,Company Website,Interview
A2728,S430,C052,2025-12-27,Company Website,Selected
A2729,S296,C099,2025-04-04,Naukri,Applied
A2730,S240,C062,2025-03-09,Naukri,Rejected
A2731,S460,C003,2025-11-27,Referral,Rejected
A2732,S028,C053,2025-06-17,Referral,Rejected
A2733,S257,C057,2025-05-07,Company Website,Rejected
A2734,S201,C007,2025-04-14,Referral,Shortlisted
A2735,S404,C096,2025-02-07,Internshala,Rejected
A2736,S440,C015,2025-09-14,Internshala,Shortlisted
A2737,S146,C074,2025-05-06,Naukri,Rejected
A2738,S123,C045,2025-10-06,Referral,Selected
A2739,S271,C090,2025-02-07,Referral,Interview
A2740,S423,C079,2025-04-09,Naukri,Applied
A2741,S435,C012,2025-03-27,Internshala,Shortlisted
A2742,S355,C070,2025-05-09,Internshala,Interview
A2743,S147,C085,2025-01-29,Naukri,Interview
A2744,S312,C058,2025-07-06,Referral,Rejected
A2745,S498,C082,2025-10-12,Company Website,Selected
A2746,S048,C081,2025-01-03,Internshala,Applied
A2747,S068,C008,2025-12-30,Company Website,Shortlisted
A2748,S316,C089,2025-02-08,Referral,Interview
A2749,S291,C044,2025-11-21,LinkedIn,Interview
A2750,S410,C002,2025-08-14,Referral,Selected
A2751,S279,C072,2025-03-14,Internshala,Rejected
A2752,S301,C032,2025-04-16,Naukri,Shortlisted
A2753,S233,C078,2025-06-15,LinkedIn,Rejected
A2754,S249,C005,2025-05-24,Company Website,Selected
A2755,S473,C031,2025-12-28,Internshala,Interview
A2756,S059,C038,2025-07-19,LinkedIn,Shortlisted
A2757,S264,C084,2025-10-18,Referral,Applied
A2758,S200,C012,2025-08-19,Referral,Rejected
A2759,S158,C005,2025-09-06,Company Website,Applied
A2760,S234,C029,2025-04-04,Naukri,Interview
A2761,S412,C100,2025-05-25,LinkedIn,Rejected
A2762,S273,C081,2025-12-28,Naukri,Selected
A2763,S206,C062,2025-12-12,LinkedIn,Applied
A2764,S273,C077,2025-04-08,Company Website,Rejected
A2765,S493,C035,2025-08-08,Referral,Selected
A2766,S136,C042,2025-11-26,Company Website,Selected
A2767,S161,C072,2025-06-24,Internshala,Interview
A2768,S184,C098,2025-12-29,Referral,Applied
A2769,S325,C017,2025-10-27,Referral,Selected
A2770,S418,C087,2025-01-11,Referral,Rejected
A2771,S210,C024,2025-10-05,Referral,Selected
A2772,S300,C053,2025-05-17,Company Website,Shortlisted
A2773,S419,C067,2025-10-18,Internshala,Selected
A2774,S334,C010,2025-02-24,Company Website,Applied
A2775,S201,C082,2025-12-17,Referral,Interview
A2776,S122,C018,2025-01-30,Company Website,Rejected
A2777,S148,C040,2025-08-10,LinkedIn,Interview
A2778,S023,C021,2025-02-24,Internshala,Shortlisted
A2779,S490,C023,2025-10-21,Company Website,Applied
A2780,S443,C080,2025-12-08,Naukri,Shortlisted
A2781,S390,C087,2025-03-07,Company Website,Applied
A2782,S125,C048,2025-06-20,Naukri,Applied
A2783,S041,C050,2025-08-23,Referral,Applied
A2784,S480,C007,2025-09-29,Referral,Selected
A2785,S446,C080,2025-07-07,Naukri,Selected
A2786,S236,C096,2025-01-11,Referral,Shortlisted
A2787,S439,C022,2025-06-24,LinkedIn,Rejected
A2788,S181,C020,2025-09-19,Company Website,Shortlisted
A2789,S093,C056,2025-11-08,Company Website,Interview
A2790,S209,C037,2025-05-21,LinkedIn,Shortlisted
A2791,S327,C014,2025-09-14,LinkedIn,Selected
A2792,S468,C013,2025-11-29,Referral,Applied
A2793,S052,C064,2025-11-06,Naukri,Applied
A2794,S329,C009,2025-04-27,Company Website,Selected
A2795,S088,C005,2025-12-31,LinkedIn,Applied
A2796,S293,C042,2025-10-26,Naukri,Rejected
A2797,S402,C042,2025-11-19,Naukri,Shortlisted
A2798,S286,C029,2025-04-05,Referral,Shortlisted
A2799,S008,C061,2025-08-29,Company Website,Rejected
A2800,S457,C015,2025-09-20,Company Website,Shortlisted
A2801,S287,C070,2025-09-29,Internshala,Selected
A2802,S192,C077,2025-10-06,LinkedIn,Selected
A2803,S237,C054,2025-11-21,Referral,Selected
A2804,S416,C075,2025-05-08,Internshala,Selected
A2805,S050,C093,2025-12-06,Naukri,Applied
A2806,S029,C082,2025-11-19,Company Website,Rejected
A2807,S333,C037,2025-04-01,LinkedIn,Shortlisted
A2808,S012,C051,2025-12-14,Referral,Selected
A2809,S100,C066,2025-01-11,LinkedIn,Rejected
A2810,S470,C008,2025-05-07,Referral,Rejected
A2811,S048,C094,2025-04-17,Referral,Interview
A2812,S391,C014,2025-10-22,Referral,Interview
A2813,S314,C029,2025-09-10,Internshala,Rejected
A2814,S414,C094,2025-09-25,Naukri,Applied
A2815,S060,C030,2025-04-06,Internshala,Rejected
A2816,S260,C076,2025-11-09,Internshala,Selected
A2817,S431,C031,2025-12-14,Internshala,Shortlisted
A2818,S048,C063,2025-08-06,Naukri,Shortlisted
A2819,S402,C034,2025-07-06,Referral,Applied
A2820,S265,C010,2025-03-29,Internshala,Interview
A2821,S192,C063,2025-04-13,Internshala,Selected
A2822,S396,C072,2025-04-19,Referral,Rejected
A2823,S445,C038,2025-12-27,Internshala,Shortlisted
A2824,S040,C088,2025-07-21,Company Website,Shortlisted
A2825,S036,C045,2025-04-30,Referral,Rejected
A2826,S079,C061,2025-09-27,Company Website,Selected
A2827,S162,C028,2025-05-28,LinkedIn,Selected
A2828,S361,C025,2025-06-23,Referral,Shortlisted
A2829,S216,C074,2025-03-17,Naukri,Interview
A2830,S324,C009,2025-01-12,Naukri,Shortlisted
A2831,S072,C020,2025-03-11,Company Website,Interview
A2832,S296,C062,2025-05-09,Internshala,Interview
A2833,S334,C089,2025-03-03,Naukri,Shortlisted
A2834,S136,C082,2025-01-08,Internshala,Applied
A2835,S240,C076,2025-02-17,Referral,Rejected
A2836,S376,C078,2025-10-13,Internshala,Selected
A2837,S498,C068,2025-09-23,Company Website,Rejected
A2838,S232,C095,2025-03-25,Naukri,Selected
A2839,S406,C075,2025-10-19,Internshala,Selected
A2840,S278,C025,2025-07-09,Company Website,Applied
A2841,S475,C089,2025-01-18,Company Website,Interview
A2842,S008,C053,2025-06-23,LinkedIn,Selected
A2843,S496,C082,2025-04-27,Internshala,Rejected
A2844,S004,C093,2025-05-15,Internshala,Selected
A2845,S290,C065,2025-08-16,LinkedIn,Selected
A2846,S337,C047,2025-01-06,LinkedIn,Interview
A2847,S215,C055,2025-01-02,Referral,Selected
A2848,S059,C062,2025-05-26,Internshala,Interview
A2849,S167,C037,2025-11-10,Company Website,Interview
A2850,S140,C015,2025-09-22,Internshala,Selected
A2851,S335,C100,2025-03-11,Company Website,Selected
A2852,S346,C002,2025-07-31,Naukri,Applied
A2853,S107,C001,2025-02-17,LinkedIn,Selected
A2854,S254,C011,2025-10-11,Naukri,Shortlisted
A2855,S304,C072,2025-01-11,Referral,Shortlisted
A2856,S243,C008,2025-06-20,LinkedIn,Shortlisted
A2857,S411,C073,2025-10-22,Company Website,Shortlisted
A2858,S101,C034,2025-05-07,Internshala,Shortlisted
A2859,S179,C073,2025-10-18,Referral,Shortlisted
A2860,S014,C091,2025-09-13,LinkedIn,Selected
A2861,S049,C056,2025-02-04,Company Website,Applied
A2862,S220,C079,2025-02-12,Naukri,Applied
A2863,S041,C068,2025-10-02,Internshala,Interview
A2864,S066,C005,2025-06-11,Naukri,Shortlisted
A2865,S154,C032,2025-08-07,LinkedIn,Rejected
A2866,S500,C064,2025-09-10,Internshala,Selected
A2867,S076,C095,2025-08-05,Referral,Rejected
A2868,S474,C028,2025-05-15,Company Website,Applied
A2869,S062,C091,2025-05-16,LinkedIn,Rejected
A2870,S297,C053,2025-08-15,Naukri,Selected
A2871,S334,C060,2025-07-08,Company Website,Rejected
A2872,S467,C074,2025-03-07,Naukri,Shortlisted
A2873,S072,C002,2025-05-16,Company Website,Rejected
A2874,S432,C019,2025-07-20,Company Website,Shortlisted
A2875,S101,C059,2025-11-13,Internshala,Rejected
A2876,S274,C061,2025-09-19,Referral,Selected
A2877,S351,C095,2025-01-16,Internshala,Interview
A2878,S340,C089,2025-09-09,Referral,Shortlisted
A2879,S293,C054,2025-12-10,Company Website,Rejected
A2880,S177,C087,2025-05-21,Company Website,Rejected
A2881,S063,C080,2025-08-28,LinkedIn,Selected
A2882,S027,C079,2025-01-15,Internshala,Selected
A2883,S367,C037,2025-05-18,Referral,Shortlisted
A2884,S409,C064,2025-07-10,Company Website,Interview
A2885,S032,C067,2025-05-12,Internshala,Applied
A2886,S264,C051,2025-01-10,LinkedIn,Applied
A2887,S123,C039,2025-10-20,Naukri,Interview
A2888,S288,C027,2025-09-28,Naukri,Selected
A2889,S068,C060,2025-12-09,LinkedIn,Selected
A2890,S484,C080,2025-11-14,Company Website,Applied
A2891,S330,C100,2025-02-20,Company Website,Applied
A2892,S487,C090,2025-01-11,Naukri,Rejected
A2893,S125,C093,2025-09-02,Internshala,Shortlisted
A2894,S027,C021,2025-08-17,Company Website,Rejected
A2895,S423,C029,2025-12-18,Referral,Applied
A2896,S316,C026,2025-02-02,Naukri,Interview
A2897,S228,C010,2025-01-21,Company Website,Selected
A2898,S143,C070,2025-12-18,Naukri,Shortlisted
A2899,S031,C082,2025-11-25,Internshala,Selected
A2900,S126,C037,2025-03-24,LinkedIn,Interview
A2901,S398,C062,2025-03-26,LinkedIn,Selected
A2902,S108,C008,2025-03-17,Company Website,Shortlisted
A2903,S239,C090,2025-03-31,LinkedIn,Interview
A2904,S413,C093,2025-11-28,Referral,Shortlisted
A2905,S166,C014,2025-10-24,Internshala,Interview
A2906,S263,C067,2025-10-06,LinkedIn,Interview
A2907,S210,C043,2025-05-24,LinkedIn,Rejected
A2908,S268,C002,2025-09-06,Referral,Rejected
A2909,S228,C011,2025-04-08,Internshala,Selected
A2910,S401,C083,2025-06-16,Naukri,Applied
A2911,S099,C063,2025-05-18,Naukri,Interview
A2912,S132,C028,2025-07-25,LinkedIn,Shortlisted
A2913,S416,C075,2025-07-22,LinkedIn,Selected
A2914,S360,C097,2025-03-13,LinkedIn,Rejected
A2915,S219,C090,2025-09-02,Naukri,Shortlisted
A2916,S214,C100,2025-12-21,Company Website,Rejected
A2917,S001,C065,2025-08-19,Naukri,Interview
A2918,S238,C069,2025-09-21,Company Website,Applied
A2919,S229,C041,2025-02-11,LinkedIn,Selected
A2920,S024,C012,2025-01-07,Naukri,Interview
A2921,S349,C078,2025-03-14,Naukri,Selected
A2922,S382,C053,2025-08-11,Company Website,Shortlisted
A2923,S099,C087,2025-01-19,Naukri,Rejected
A2924,S049,C076,2025-02-16,Company Website,Rejected
A2925,S396,C087,2025-03-28,Naukri,Applied
A2926,S248,C062,2025-03-22,LinkedIn,Selected
A2927,S144,C042,2025-04-08,Referral,Selected
A2928,S024,C006,2025-04-16,LinkedIn,Shortlisted
A2929,S222,C019,2025-03-25,Referral,Interview
A2930,S140,C093,2025-06-18,Naukri,Applied
A2931,S176,C009,2025-03-31,Naukri,Interview
A2932,S394,C067,2025-05-26,Naukri,Shortlisted
A2933,S175,C011,2025-06-03,Referral,Applied
A2934,S436,C008,2025-10-07,Internshala,Rejected
A2935,S332,C025,2025-12-11,Naukri,Applied
A2936,S210,C054,2025-06-08,Internshala,Interview
A2937,S033,C019,2025-09-13,LinkedIn,Interview
A2938,S442,C044,2025-10-25,Internshala,Applied
A2939,S188,C046,2025-07-04,Naukri,Selected
A2940,S025,C070,2025-08-16,Internshala,Selected
A2941,S469,C005,2025-01-16,Internshala,Shortlisted
A2942,S070,C050,2025-04-26,Naukri,Rejected
A2943,S284,C005,2025-12-13,LinkedIn,Selected
A2944,S185,C085,2025-07-18,Referral,Selected
A2945,S136,C044,2025-07-06,Internshala,Interview
A2946,S136,C048,2025-11-24,Company Website,Applied
A2947,S499,C065,2025-02-26,Company Website,Applied
A2948,S027,C005,2025-01-19,Naukri,Applied
A2949,S300,C031,2025-10-04,LinkedIn,Rejected
A2950,S251,C056,2025-05-28,LinkedIn,Applied
A2951,S289,C001,2025-04-02,Internshala,Shortlisted
A2952,S065,C021,2025-01-19,Naukri,Shortlisted
A2953,S278,C049,2025-05-04,Company Website,Selected
A2954,S241,C050,2025-06-28,Referral,Shortlisted
A2955,S449,C072,2025-03-13,Internshala,Rejected
A2956,S404,C035,2025-10-21,Referral,Applied
A2957,S483,C075,2026-01-01,LinkedIn,Shortlisted
A2958,S049,C031,2025-09-06,Company Website,Interview
A2959,S177,C084,2025-08-26,Internshala,Rejected
A2960,S124,C087,2025-05-12,LinkedIn,Interview
A2961,S257,C009,2025-06-25,Referral,Shortlisted
A2962,S281,C005,2025-11-25,Internshala,Shortlisted
A2963,S209,C037,2025-02-04,LinkedIn,Applied
A2964,S401,C015,2025-03-28,LinkedIn,Rejected
A2965,S499,C063,2025-12-23,Referral,Applied
A2966,S228,C097,2025-11-30,Internshala,Interview
A2967,S357,C062,2025-11-18,Referral,Selected
A2968,S239,C021,2025-09-30,Company Website,Rejected
A2969,S220,C070,2025-12-09,Internshala,Rejected
A2970,S484,C088,2025-12-20,Referral,Selected
A2971,S427,C016,2025-08-23,Internshala,Selected
A2972,S057,C004,2025-09-19,Naukri,Selected
A2973,S379,C028,2025-03-22,Referral,Shortlisted
A2974,S048,C066,2025-04-29,LinkedIn,Selected
A2975,S093,C049,2025-07-26,LinkedIn,Applied
A2976,S182,C076,2025-06-10,Naukri,Applied
A2977,S240,C039,2025-12-04,Internshala,Rejected
A2978,S429,C087,2025-01-04,Referral,Shortlisted
A2979,S337,C055,2025-03-07,Referral,Shortlisted
A2980,S201,C036,2025-02-10,Internshala,Applied
A2981,S400,C086,2025-04-26,Naukri,Interview
A2982,S078,C046,2025-08-23,Naukri,Rejected
A2983,S453,C097,2025-05-28,Referral,Rejected
A2984,S043,C096,2025-08-23,Internshala,Applied
A2985,S409,C081,2025-01-12,Naukri,Shortlisted
A2986,S328,C071,2025-12-13,Internshala,Selected
A2987,S302,C090,2025-07-27,Referral,Selected
A2988,S479,C039,2025-09-06,Referral,Selected
A2989,S257,C041,2025-12-29,Company Website,Selected
A2990,S191,C076,2025-05-07,Company Website,Shortlisted
A2991,S261,C038,2025-06-26,LinkedIn,Interview
A2992,S415,C097,2025-08-16,Naukri,Selected
A2993,S425,C069,2025-10-12,Referral,Shortlisted
A2994,S178,C064,2025-09-23,Company Website,Selected
A2995,S228,C075,2025-10-11,LinkedIn,Interview
A2996,S055,C006,2025-06-04,Internshala,Selected
A2997,S483,C077,2025-04-19,LinkedIn,Interview
A2998,S241,C020,2025-10-28,Internshala,Shortlisted
A2999,S306,C065,2025-04-21,Referral,Interview
A3000,S207,C078,2025-03-22,Naukri,Selected
